"SubmissionDate","start","end","Enumerator","agf","localname","genus","species","newspecies","dbh","height","canopy diameter","latitude","longitude","altitude","accuracy","key","genus_species","height_m","genusCorr","speciesCorr","meanWD","sdWD","family","AGB","AGB_Chave2014"
2024-08-30 18:47:46.81,2024-08-30 10:36:10.163,2024-08-30 10:37:57.357,"henry_oindi","cropland_agroforestry","Black wattle","acacia","mearnsii","no",24,700,230,-0.6714316,36.9439197,1833.4,4.6,"uuid:274a54f6-98ee-49c8-8c6e-04f6d5eefc78","Acacia mearnsii",7,"Acacia","mearnsii",0.659666666666667,0.0708232617216773,"Fabaceae",13.263674200588,148.137102451719
2024-08-30 18:46:25.76,2024-08-30 10:27:25.989,2024-08-30 10:29:22.552,"henry_oindi","cropland_agroforestry","Black wattle","acacia","mearnsii","no",14,450,200,-0.6719907,36.9436868,1832.9,4.72,"uuid:76e6e2dc-75c4-4e7a-b15b-81d04fa8c2f4","Acacia mearnsii",4.5,"Acacia","mearnsii",0.659666666666667,0.0708232617216773,"Fabaceae",3.00921455568891,33.6088114193526
2024-08-30 18:42:12.843,2024-08-30 07:46:33.536,2024-08-30 07:48:01.605,"henry_oindi","cropland_agroforestry","Black wattle","acacia","mearnsii","no",8,400,160,-0.5605583,37.034635,1723.1,5,"uuid:e38f70e5-bf87-4876-986b-baa372907fbc","Acacia mearnsii",4,"Acacia","mearnsii",0.659666666666667,0.0708232617216773,"Fabaceae",0.899742056076905,10.0488883491481
2024-08-29 17:06:29.047,2024-08-29 14:17:15.566,2024-08-29 14:20:02.951,"roy_spenser","cropland_agroforestry","black wattle","acacia","mearnsii","no",15,900,600,-0.5643568,36.9478951,1822.8,4.56,"uuid:a7449817-6ba0-43ca-9c3f-f5baab1983c3","Acacia mearnsii",9,"Acacia","mearnsii",0.659666666666667,0.0708232617216773,"Fabaceae",6.77246300970022,75.639150324875
2024-08-29 17:02:03.141,2024-08-29 06:31:26.497,2024-08-29 06:33:17.966,"henry_oindi","cropland_agroforestry","Black wattle","acacia","mearnsii","no",8,600,130,-0.4561769,37.0244635,1844.4,5,"uuid:af807612-c453-4cab-81e0-b7d3911c300c","Acacia mearnsii",6,"Acacia","mearnsii",0.659666666666667,0.0708232617216773,"Fabaceae",1.33654347413987,14.9273628532777
2024-08-28 18:18:51.629,2024-08-28 14:28:30.845,2024-08-28 14:29:54.842,"henry_oindi","cropland_agroforestry","Black wattle","acacia","mearnsii","no",6,450,110,-0.4819434,37.199226,1652.3,4.78,"uuid:023f0d74-ba90-40c3-8295-929060abbc5c","Acacia mearnsii",4.5,"Acacia","mearnsii",0.659666666666667,0.0708232617216773,"Fabaceae",0.575655248882095,6.42928190868384
2024-08-27 17:06:05.035,2024-08-27 11:42:09.929,2024-08-27 11:44:04.627,"judy_akinyi","natural_forest_agroforestry","Acacia","acacia","tortilis","no",35,400,550,-0.802953,37.6714243,1002.3,4.666,"uuid:5a53dc87-f46f-481f-9b07-7370acd668b4","Acacia tortilis",4,"Acacia","tortilis",0.787831280193237,0.0941339098036177,"Fabaceae",19.0794240780376,213.091075415797
2024-08-27 17:06:04.25,2024-08-27 11:38:29.56,2024-08-27 12:01:31.232,"judy_akinyi","natural_forest_agroforestry","Acacia","acacia","mellifera","no",35,400,450,-0.8028834,37.6715401,1002.3,4.9,"uuid:c7777579-e895-4043-ac64-4ad6e58a263e","Acacia mellifera",4,"Acacia","mellifera",0.947,0.0708232617216773,"Fabaceae",22.8330547399184,255.013996735767
2024-08-27 17:06:02.579,2024-08-27 11:32:15.546,2024-08-27 11:34:55.534,"judy_akinyi","natural_forest_agroforestry","Acacia","acacia","tortilis","no",100,750,650,-0.8028668,37.6717779,1000.5,4.94,"uuid:398b9d54-b328-4407-b4db-2736f9d482de","Acacia tortilis",7.5,"Acacia","tortilis",0.787831280193237,0.0941339098036177,"Fabaceae",273.522892287424,3054.87665822464
2024-08-27 17:05:08.581,2024-08-27 11:50:25.289,2024-08-27 11:52:27.77,"david_makori","natural_forest_agroforestry","Acacia","acacia","tortilis","no",35,850,550,-0.803534,37.671294,1055.6,4.62,"uuid:0b978dda-7393-4e03-b7e8-5ba4dd5d2cd2","Acacia tortilis",8.5,"Acacia","tortilis",0.787831280193237,0.0941339098036177,"Fabaceae",39.8169125349837,444.700462504164
2024-08-27 17:04:06.092,2024-08-27 11:35:05.582,2024-08-27 11:36:40.421,"henry_oindi","natural_forest_agroforestry","Gum Arabic","acacia","nilotica","no",34,600,540,-0.8032262,37.6717873,1030.4,5,"uuid:12592f6d-a7e5-4b34-875c-e5b860b07fd5","Acacia nilotica",6,"Acacia","nilotica",0.723333333333333,0.0708232617216773,"Fabaceae",24.640634472247,275.202190440474
2024-08-27 17:03:58.966,2024-08-27 10:10:37.719,2024-08-27 10:12:32.355,"henry_oindi","cropland_agroforestry","Gum Arabic","acacia","nilotica","no",47,650,430,-0.6556181,37.5770364,1108.8,4.9,"uuid:a0126d5c-fa07-4a1a-aec6-5631ed576dfa","Acacia nilotica",6.5,"Acacia","nilotica",0.723333333333333,0.0708232617216773,"Fabaceae",50.1265568850779,559.845091227251
2024-08-27 17:03:58.032,2024-08-27 11:35:07.347,2024-08-27 11:38:07.708,"roy_spenser","natural_forest_agroforestry","umbrella tree","acacia","tortilis","no",25,750,600,-0.8029151,37.6714451,1058.2,4.6,"uuid:350af3ba-d0d6-4501-bacd-0131cf6e47b2","Acacia tortilis",7.5,"Acacia","tortilis",0.787831280193237,0.0941339098036177,"Fabaceae",18.2714316256351,204.066904670073
2024-08-27 17:03:56.544,2024-08-27 11:31:43.847,2024-08-27 11:34:55.221,"roy_spenser","natural_forest_agroforestry","umbrella tree","acacia","tortilis","no",12,800,600,-0.8028927,37.6713755,1057.9,4.96,"uuid:ecf8a37d-d20e-4df3-b200-e71e8087ea24","Acacia tortilis",8,"Acacia","tortilis",0.787831280193237,0.0941339098036177,"Fabaceae",4.64420633622685,51.8694337204138
2024-08-27 17:03:15.71,2024-08-27 11:40:29.905,2024-08-27 11:42:20.686,"sarah_mwangi","natural_forest_agroforestry","Umbrella acacia","acacia","tortilis","no",16,380,500,-0.8027724,37.6712181,1038.6,4.9,"uuid:3376caeb-3ce8-47d9-856e-e14597f0fabb","Acacia tortilis",3.8,"Acacia","tortilis",0.787831280193237,0.0941339098036177,"Fabaceae",3.93772047186109,43.9789527505478
2024-08-27 17:03:12.837,2024-08-27 11:32:29.695,2024-08-27 11:35:31.655,"sarah_mwangi","natural_forest_agroforestry","Umbrella acacia","acacia","tortilis","no",38,680,530,-0.8026833,37.6714933,1032.4,4.66,"uuid:809ae132-48af-4703-8f71-7a7469847551","Acacia tortilis",6.8,"Acacia","tortilis",0.787831280193237,0.0941339098036177,"Fabaceae",37.6010667788235,419.952495626106
2024-08-24 19:51:10.029,2024-08-24 13:11:58.674,2024-08-24 13:14:16.189,"david_makori","cropland_agroforestry","Black wattle tree","acacia","mearnsii","no",65,1250,520,-0.0001497,37.6542683,1604.3,4.72,"uuid:2d68dae9-e304-4b27-99a2-7e3aa2aa2936","Acacia mearnsii",12.5,"Acacia","mearnsii",0.659666666666667,0.0708232617216773,"Fabaceae",163.330337555822,1824.17651263691
2024-08-24 19:50:22.974,2024-08-24 09:36:57.179,2024-08-24 09:40:01.55,"henry_oindi","pasture_agroforestry","Gum Arabic","acacia","nilotica","no",28,500,350,0.1434038,37.4848036,1971.9,4.86,"uuid:a8fa6264-7850-4be3-967e-75ac85006e64","Acacia nilotica",5,"Acacia","nilotica",0.723333333333333,0.0708232617216773,"Fabaceae",14.1181119480832,157.680003628658
2024-08-24 19:50:14.506,2024-08-24 09:34:08.813,2024-08-24 09:35:39.008,"henry_oindi","pasture_agroforestry","Acacia","acacia","drepanolobium","no",5,60,40,0.1434578,37.4849057,1972,5,"uuid:25fbdada-efd7-424e-97f5-25036d558cb7","Acacia drepanolobium",0.6,"Acacia","drepanolobium",0.787831280193237,0.0941339098036177,"Fabaceae",0.0671118106242231,0.749547147782038
2024-08-24 19:49:28.293,2024-08-24 09:36:00.037,2024-08-24 09:37:57.227,"sarah_mwangi","pasture_agroforestry","Acacia","acacia","drepanolobium","no",14,200,300,0.1433784,37.4847567,1952.5,3.9,"uuid:b141fb94-6666-4d27-8f68-1f410cd2462b","Acacia drepanolobium",2,"Acacia","drepanolobium",0.787831280193237,0.0941339098036177,"Fabaceae",1.62173947652996,18.112612188112
2024-08-24 19:48:30.121,2024-08-24 07:49:58.802,2024-08-24 07:51:49.445,"henry_oindi","cropland_agroforestry","Black wattle","acacia","mearnsii","no",20,650,180,0.0560729,37.2061975,2123.8,4.72,"uuid:808092a3-07c4-4599-8e6a-5e7955668f01","Acacia mearnsii",6.5,"Acacia","mearnsii",0.659666666666667,0.0708232617216773,"Fabaceae",8.64350330479867,96.5361117319945
2024-08-24 19:48:22.376,2024-08-24 07:47:46.758,2024-08-24 07:49:52.732,"henry_oindi","cropland_agroforestry","Black wattle","acacia","mearnsii","no",18,600,150,0.0559355,37.2061906,2123.9,4.82,"uuid:85033265-8904-4489-819b-74e91fe00331","Acacia mearnsii",6,"Acacia","mearnsii",0.659666666666667,0.0708232617216773,"Fabaceae",6.50793737456803,72.6847607251255
2024-08-24 19:45:50.482,2024-08-24 07:53:16.386,2024-08-24 07:55:22.892,"roy_spenser","pasture_agroforestry","acacia","acacia","xanthophloea","no",10,600,450,0.0557439,37.2065045,2153.3,3.8,"uuid:332c80bf-1ab0-4b3c-9653-0298edd8bc5b","Acacia xanthophloea",6,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",2.36618027298932,26.4269978452515
2024-08-24 19:45:43.562,2024-08-24 07:51:28.07,2024-08-24 07:53:07.089,"roy_spenser","pasture_agroforestry","acacia","acacia","xanthophloea","no",6,400,350,0.0555648,37.2064587,2152.1,2.15,"uuid:3e6bd3a0-f226-4ccb-83fa-3c3999eedd3f","Acacia xanthophloea",4,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",0.587670649855288,6.56347750622691
2024-08-24 19:45:37.504,2024-08-24 07:49:00.588,2024-08-24 07:50:53.678,"roy_spenser","pasture_agroforestry","acacia","acacia","xanthophloea","no",5,300,500,0.0553884,37.2065146,2152.9,2.6,"uuid:ea547b6c-ecbe-4dce-a5cf-ae3972446f2f","Acacia xanthophloea",3,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",0.310908075123016,3.47241802543095
2024-08-24 19:45:29.285,2024-08-24 07:46:09.167,2024-08-24 07:48:44.166,"roy_spenser","pasture_agroforestry","acacia","acacia","xanthophloea","no",9,500,400,0.0554366,37.2064485,2154.8,2.325,"uuid:007b9449-3645-4854-8082-c33f98c12e02","Acacia xanthophloea",5,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",1.61230912374065,18.0072880436722
2024-08-24 19:42:11.437,2024-08-24 07:43:46.918,2024-08-24 07:45:58.672,"judy_akinyi","cropland_agroforestry","Acacia","acacia","xanthophloea","no",75,450,400,0.0559313,37.2064657,2160.3,4.62,"uuid:38e02f4c-7ef4-4819-bf62-d0a5813e5fcf","Acacia xanthophloea",4.5,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",91.2488098089269,1019.12442079309
2024-08-23 18:35:56.357,2024-08-23 12:58:40.76,2024-08-23 13:01:07.996,"roy_spenser","pasture_agroforestry","acacia","acacia","xanthophloea","no",30,1500,800,-0.2546256,36.878083,1950,4.56,"uuid:62d82d2c-f6c6-46da-bd6d-343fe98246fe","Acacia xanthophloea",15,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",49.4058035267138,551.795261860539
2024-08-23 18:35:54.782,2024-08-23 12:55:56.804,2024-08-23 12:58:35.965,"roy_spenser","pasture_agroforestry","acacia","acacia","xanthophloea","no",45,2500,1500,-0.254437,36.8779569,1950.1,4.983,"uuid:9ac4cb9d-18c4-4ddd-8b32-4ae26f86979d","Acacia xanthophloea",25,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",179.486787399013,2004.6219630816
2024-08-23 18:35:53.674,2024-08-23 12:50:50.625,2024-08-23 12:53:09.571,"roy_spenser","pasture_agroforestry","acacia","acacia","xanthophloea","no",35,2500,900,-0.2537221,36.8768673,1934.8,4.98,"uuid:3f8aa5fe-a853-49a1-9e1e-da95b328acc0","Acacia xanthophloea",25,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",109.896150490253,1227.38971555126
2024-08-23 18:35:52.25,2024-08-23 12:48:30.392,2024-08-23 12:50:42.963,"roy_spenser","pasture_agroforestry","acacia","acacia","xanthophloea","no",45,2000,1500,-0.2537337,36.8768559,1934.9,4.62,"uuid:316e2d25-4355-44e6-b198-57eef0bc10b2","Acacia xanthophloea",20,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",144.360478057152,1612.30912374065
2024-08-23 18:35:51.178,2024-08-23 12:46:01.372,2024-08-23 12:48:16.992,"roy_spenser","pasture_agroforestry","acacia","acacia","xanthophloea","no",40,2500,1200,-0.2537617,36.876546,1935.5,4.72,"uuid:56c64462-e73d-433e-ae7b-e926e5bd1a10","Acacia xanthophloea",25,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",142.620764618217,1592.87890372449
2024-08-23 18:35:50.155,2024-08-23 12:43:37.391,2024-08-23 12:45:58.176,"roy_spenser","pasture_agroforestry","acacia","acacia","xanthophloea","no",35,2200,900,-0.25397,36.8765336,1932.8,4.566,"uuid:547cabfc-0aa2-49fc-abd1-8a4a0d1f8ff7","Acacia xanthophloea",22,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",97.0057701499608,1083.4217950314
2024-08-23 18:35:48.645,2024-08-23 12:41:13.808,2024-08-23 12:43:32.1,"roy_spenser","pasture_agroforestry","acacia","acacia","xanthophloea","no",50,2000,1200,-0.2538521,36.8765434,1932.8,4.275,"uuid:c7076561-906b-4894-9dfa-f7a1d26484f3","Acacia xanthophloea",20,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",177.323760645764,1980.46391223491
2024-08-23 18:35:43.241,2024-08-23 12:35:34.656,2024-08-23 12:37:41.502,"roy_spenser","pasture_agroforestry","acacia","acacia","xanthophloea","no",40,2500,1000,-0.2533982,36.8760827,1932.5,4.6,"uuid:5701ccd1-355c-43ac-9912-688419552f3f","Acacia xanthophloea",25,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",142.620764618217,1592.87890372449
2024-08-23 18:35:36.297,2024-08-23 12:33:00.699,2024-08-23 12:35:31.353,"roy_spenser","pasture_agroforestry","acacia","acacia","xanthophloea","no",100,2500,1200,-0.2531793,36.8760574,1932.7,4.9,"uuid:11f0cf09-1642-4d84-a24e-61cf27bd860e","Acacia xanthophloea",25,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",853.024799577987,9527.12048094032
2024-08-23 18:35:31.251,2024-08-23 12:29:54.452,2024-08-23 12:31:58.936,"roy_spenser","pasture_agroforestry","acacia","acacia","xanthophloea","no",35,1500,600,-0.2534101,36.8758267,1932.9,4.76,"uuid:8dae60c2-741c-4f49-ae93-b715ddc994b6","Acacia xanthophloea",15,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",66.7510498077936,745.517942810944
2024-08-23 18:35:17.63,2024-08-23 11:50:13.043,2024-08-23 11:52:21.05,"roy_spenser","pasture_agroforestry","acacia","acacia","xanthophloea","no",18,600,450,-0.2001534,36.8379087,1940.9,4.9,"uuid:f8f7d59f-4e13-48d3-bb2e-2f3b99c2f940","Acacia xanthophloea",6,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",7.45314824009037,83.241473496173
2024-08-23 18:35:16.247,2024-08-23 11:47:40.518,2024-08-23 11:49:57.548,"roy_spenser","pasture_agroforestry","acacia","acacia","xanthophloea","no",10,500,300,-0.1999449,36.8377593,1940.9,4.86,"uuid:99ff7f48-bfa1-49a1-b3fc-7a4bd7bdc0ad","Acacia xanthophloea",5,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",1.98046391223491,22.1190735713087
2024-08-23 18:35:14.098,2024-08-23 11:43:47.575,2024-08-23 11:46:46.892,"roy_spenser","pasture_agroforestry","acacia","acacia","xanthophloea","no",35,1500,900,-0.199897,36.8375361,1940.3,4.74,"uuid:688edf50-4430-45ef-9edb-5d0b03304391","Acacia xanthophloea",15,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",66.7510498077936,745.517942810944
2024-08-23 18:35:00.309,2024-08-23 12:52:44.627,2024-08-23 12:54:51.754,"david_makori","natural_forest_agroforestry","Acacia","acacia","xanthophloea","no",85,1250,1150,-0.2541729,36.8773523,1975.9,4.62,"uuid:2b2205f9-caaf-47b5-a06a-8efc12c9fc0d","Acacia xanthophloea",12.5,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",315.778185290622,3526.81049601935
2024-08-23 18:34:58.804,2024-08-23 12:50:44.375,2024-08-23 12:52:41.487,"david_makori","natural_forest_agroforestry","Acacia","acacia","xanthophloea","no",150,1450,1670,-0.2539702,36.877219,1975.1,4.74,"uuid:0ca401d8-9921-41f0-b706-9207490be9ff","Acacia xanthophloea",14.5,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",1106.10795766503,12353.7132599369
2024-08-23 18:34:55.064,2024-08-23 12:45:07.179,2024-08-23 12:47:40.962,"david_makori","natural_forest_agroforestry","Acacia","acacia","xanthophloea","no",128,1305,1050,-0.2536755,36.8767597,1985.6,5,"uuid:5006ea6c-1709-4000-8d27-d8b58b890927","Acacia xanthophloea",13.05,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",732.288019650591,8178.65575937754
2024-08-23 18:34:53.854,2024-08-23 12:43:11.144,2024-08-23 12:45:04.454,"david_makori","natural_forest_agroforestry","Acacia","acacia","xanthophloea","no",65,680,460,-0.2534426,36.8766798,1985.2,4.983,"uuid:5edd7fe0-d82d-4ef5-b5bd-0894844a2a6f","Acacia xanthophloea",6.8,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",103.254212768129,1153.20835419238
2024-08-23 18:34:52.44,2024-08-23 12:40:49.909,2024-08-23 12:43:03.667,"david_makori","natural_forest_agroforestry","Acacia","acacia","xanthophloea","no",215,1750,1350,-0.2533825,36.8763925,1985.4,4.86,"uuid:1a2d7d13-ea29-432e-8ac0-bd24816eaa53","Acacia xanthophloea",17.5,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",2683.47292734264,29970.7228896311
2024-08-23 18:34:51.103,2024-08-23 12:38:39.981,2024-08-23 12:40:47.062,"david_makori","natural_forest_agroforestry","Acacia","acacia","xanthophloea","no",105,780,690,-0.253633,36.8764831,1985.6,4.56,"uuid:766e616b-640e-4cb2-b8e6-ba0fc0824b06","Acacia xanthophloea",7.8,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",301.035735383271,3362.1574911817
2024-08-23 18:34:49.923,2024-08-23 12:36:37.76,2024-08-23 12:38:37.022,"david_makori","natural_forest_agroforestry","Acacia","acacia","xanthophloea","no",57,950,560,-0.2536469,36.8765979,1985.9,4.92,"uuid:acf3590f-88f6-4ae8-821f-db28377b21b8","Acacia xanthophloea",9.5,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",110.738380015141,1236.79626757669
2024-08-23 18:34:47.823,2024-08-23 12:34:26.007,2024-08-23 12:36:14.691,"david_makori","natural_forest_agroforestry","Acacia","acacia","xanthophloea","no",125,1560,850,-0.2537508,36.876411,1986.1,4.54,"uuid:b60fd9b2-6367-4065-9978-517aa6536165","Acacia xanthophloea",15.6,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",832.20469635901,9294.58839993759
2024-08-23 18:34:46.257,2024-08-23 12:32:34.798,2024-08-23 12:34:23.369,"david_makori","natural_forest_agroforestry","Acacia","acacia","xanthophloea","no",65,1250,560,-0.2537488,36.8763624,1986.6,4.983,"uuid:5ecb4800-bbf6-40c8-845f-a46fac1ebfc3","Acacia xanthophloea",12.5,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",187.052386623241,2089.11936029139
2024-08-23 18:34:45.086,2024-08-23 12:29:43.021,2024-08-23 12:32:32.165,"david_makori","natural_forest_agroforestry","Acacia","acacia","xanthophloea","no",65,1350,650,-0.2537584,36.876364,1986.9,4.52,"uuid:170350f8-f85f-4f64-a3cf-e871143f6354","Acacia xanthophloea",13.5,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",201.643784198618,2252.08531714831
2024-08-23 18:34:43.508,2024-08-23 12:00:33.826,2024-08-23 12:02:17.912,"david_makori","pasture_agroforestry","Acacia","acacia","xanthophloea","no",65,750,650,-0.2003846,36.8384249,1989.6,4.96,"uuid:f68ef0e6-e742-4286-88af-0863a28ccd54","Acacia xanthophloea",7.5,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",113.615837501624,1268.93353271372
2024-08-23 18:34:42.181,2024-08-23 11:58:22.551,2024-08-23 12:00:30.44,"david_makori","pasture_agroforestry","Acacia","acacia","xanthophloea","no",42,520,450,-0.2003625,36.8384086,1990.1,4.36,"uuid:8e062998-6ec0-4742-aba4-c2c733cfbb32","Acacia xanthophloea",5.2,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",33.8823939095034,378.420005043483
2024-08-23 18:34:40.257,2024-08-23 11:56:16.899,2024-08-23 11:58:18.925,"david_makori","pasture_agroforestry","Acacia","acacia","xanthophloea","no",45,850,520,-0.2005718,36.8382485,1990.2,4.42,"uuid:8dd72120-8437-42c4-a9f2-31741b4274a7","Acacia xanthophloea",8.5,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",62.6261778940265,699.448764388057
2024-08-23 18:34:38.712,2024-08-23 11:54:00.93,2024-08-23 11:56:13.28,"david_makori","pasture_agroforestry","Acacia","acacia","xanthophloea","no",55,1050,650,-0.2005161,36.8380935,1990.7,4.9,"uuid:9f788c7d-1f59-4627-97ab-feab4d349aca","Acacia xanthophloea",10.5,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",113.878289360633,1271.86476107011
2024-08-23 18:34:36.632,2024-08-23 11:50:55.402,2024-08-23 11:52:43.207,"david_makori","pasture_agroforestry","Acacia","acacia","xanthophloea","no",25,520,380,-0.2002823,36.8376704,1990.7,4.64,"uuid:a3d31e7e-079f-4ea3-aec0-7d947b18a5a4","Acacia xanthophloea",5.2,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",12.3075148721085,137.458110321707
2024-08-23 18:34:35.187,2024-08-23 11:48:41.05,2024-08-23 11:50:52.869,"david_makori","pasture_agroforestry","Acacia","acacia","xanthophloea","no",35,650,450,-0.2003518,36.8378397,1990.5,4.56,"uuid:36784b70-d9cc-4dde-b1b1-1f09ea24f614","Acacia xanthophloea",6.5,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",29.511852224935,329.607031239609
2024-08-23 18:34:33.986,2024-08-23 11:46:33.011,2024-08-23 11:48:38.042,"david_makori","pasture_agroforestry","Acacia","acacia","xanthophloea","no",28,560,480,-0.2001603,36.8378679,1991.3,4.64,"uuid:b94aa874-ead7-48df-8932-2c4306d96839","Acacia xanthophloea",5.6,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",16.5065457699761,184.355543182939
2024-08-23 18:34:33.004,2024-08-23 10:48:39.598,2024-08-23 10:50:13.727,"david_makori","pasture_agroforestry","Acacia","acacia","drepanolobium","no",32,650,250,-0.0809417,36.6305717,2219.8,4.4,"uuid:4d47d2db-c4e7-45d9-bbbe-0748acde1e7d","Acacia drepanolobium",6.5,"Acacia","drepanolobium",0.787831280193237,0.0941339098036177,"Fabaceae",25.7270553474308,287.336025911618
2024-08-23 18:34:31.819,2024-08-23 10:47:05.71,2024-08-23 10:48:36.924,"david_makori","pasture_agroforestry","Acacia","acacia","drepanolobium","no",19,650,180,-0.0809362,36.6305703,2219.8,4.92,"uuid:8d6cc991-4fdf-4e82-8d59-19da3276d653","Acacia drepanolobium",6.5,"Acacia","drepanolobium",0.787831280193237,0.0941339098036177,"Fabaceae",9.29960178554489,103.863834532696
2024-08-23 18:34:30.988,2024-08-23 10:45:17.31,2024-08-23 10:46:54.646,"david_makori","pasture_agroforestry","Acacia","acacia","drepanolobium","no",32,850,450,-0.0809501,36.6304571,2219.1,3.64,"uuid:1d870a6f-7b0b-4830-b425-79588022eed6","Acacia drepanolobium",8.5,"Acacia","drepanolobium",0.787831280193237,0.0941339098036177,"Fabaceae",33.4271627792561,373.335695857294
2024-08-23 18:34:30,2024-08-23 10:43:15.026,2024-08-23 10:45:14.087,"david_makori","pasture_agroforestry","Acacia","acacia","drepanolobium","no",25,480,150,-0.0809277,36.6303414,2218.8,5,"uuid:17a17193-93f5-483c-a0a7-afbfe611c474","Acacia drepanolobium",4.8,"Acacia","drepanolobium",0.787831280193237,0.0941339098036177,"Fabaceae",11.8196395255632,132.00920988116
2024-08-23 18:34:29.614,2024-08-23 11:58:40.931,2024-08-23 12:00:37.16,"henry_oindi","pasture_agroforestry","Whistling thorn","acacia","xanthophloea","no",25,500,350,-0.2000813,36.8377736,1938.2,3.4,"uuid:fc115d6f-61db-4748-b792-28a60a676e8d","Acacia xanthophloea",5,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",11.8452936101412,132.295730923366
2024-08-23 18:34:28.803,2024-08-23 10:39:43.462,2024-08-23 10:42:15.376,"david_makori","pasture_agroforestry","Acacia","acacia","drepanolobium","no",35,650,350,-0.0804498,36.6299561,2218.9,4.8,"uuid:144e7393-58be-4b9c-b763-7dbe9d42e0b9","Acacia drepanolobium",6.5,"Acacia","drepanolobium",0.787831280193237,0.0941339098036177,"Fabaceae",30.644895569391,342.261575935262
2024-08-23 18:34:28.084,2024-08-23 11:53:58.085,2024-08-23 11:58:32.947,"henry_oindi","pasture_agroforestry","Whistling acacia","acacia","xanthophloea","no",20,400,300,-0.2000047,36.8377905,1934.2,4.76,"uuid:dec9bcad-bf2e-4372-80a3-3e5a6bdf84de","Acacia xanthophloea",4,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",6.16301623805634,68.8324633175994
2024-08-23 18:34:27.702,2024-08-23 10:37:21.708,2024-08-23 10:39:40.648,"david_makori","pasture_agroforestry","Acacia","acacia","xanthophloea","no",56,950,860,-0.0800495,36.6298262,2218.7,4.5,"uuid:0ee1d052-caa0-4dee-8782-dfa16d981ab7","Acacia xanthophloea",9.5,"Acacia","xanthophloea",0.758,0.0708232617216773,"Fabaceae",106.977754188477,1194.79521983213
2024-08-23 18:34:26.623,2024-08-23 10:33:43.734,2024-08-23 10:35:34.021,"david_makori","pasture_agroforestry","Acacia","acacia","drepanolobium","no",35,650,710,-0.079949,36.6307105,2219,4.46,"uuid:b6e18478-1122-4c94-b3fe-009bc7cd5fcc","Acacia drepanolobium",6.5,"Acacia","drepanolobium",0.787831280193237,0.0941339098036177,"Fabaceae",30.644895569391,342.261575935262
2024-08-23 18:34:25.638,2024-08-23 10:30:28.26,2024-08-23 10:33:07.202,"david_makori","pasture_agroforestry","Acacia","acacia","drepanolobium","no",18,450,250,-0.0800583,36.63101,2276.7,4.6,"uuid:dcafe540-c0ff-43d5-82d6-68ae6ab8a195","Acacia drepanolobium",4.5,"Acacia","drepanolobium",0.787831280193237,0.0941339098036177,"Fabaceae",5.8446866242717,65.277156854437
